"blockNumber","buyer","category","createdAt","nftAddress","price","status","txHash","price_mana","nft_image","nft_owner_address","nft_owner_mana","parcel_x_coordinate","parcel_y_coordinate","estate_size","date_time_utc","date"
"12421181",NA,"estate","1620844568","0x959e104e1a4db6317fa58f8295f586e1a978c297","39900000000000000000000","open","0x0dec5d31230deb056007e8bbbb9ee535688958bbc8a563e1ca56b32b4dbbb57e",39900,"https://api.decentraland.org/v1/estates/2692/map.png","0x0fc5b631fc452073dc5646f1a5cef6c7c4360511","0",NA,NA,4,"2021-05-12 23:50:05",2021-05-12
"12420831",NA,"estate","1620839492","0x959e104e1a4db6317fa58f8295f586e1a978c297","389999000000000000000000","open","0x2315bd375dc4a6031ba0e18dd33bca8b355c2e249ad7d76121977d2cd1f58f09",389999,"https://api.decentraland.org/v1/estates/3316/map.png","0x07356b0edf9b934330f41952b09d076c3810c608","0",NA,NA,53,"2021-05-12 23:50:05",2021-05-12
"12420582",NA,"estate","1620836163","0x959e104e1a4db6317fa58f8295f586e1a978c297","28000000000000000000000","open","0x7f3c9139965dedd252540bde6ff19b24ee3a15c65514b4d24d227f0cda6a0f01",28000,"https://api.decentraland.org/v1/estates/4083/map.png","0xac33a5837bb9ad556d1ed646642e371775fb357a","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12419602",NA,"parcel","1620822310","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","10000000000000000000000","open","0x7ce8b1d2d904c5ac484e17b2c2c7403073ed6488a01df29d6e5e0f74ade4d2d0",10000,"https://api.decentraland.org/v1/parcels/44/101/map.png","0x1cd52740701389eecaefb4f96c12ad9fca4a4ba0","0","44","101",NA,"2021-05-12 23:50:05",2021-05-12
"12419126",NA,"ens","1620816018","0x2a187453064356c898cae034eaed119e1663acb8","1950000000000000000000","open","0x6769fde894fbac35e645dc66cb6b47d38692ae4e0594b9beaf109a7ffa6b15ec",1950,NA,"0xbaf62772be1dd09f4c5db0d557f1c72d04081750","0",NA,NA,NA,"2021-05-12 23:50:05",2021-05-12
"12418289",NA,"parcel","1620804850","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4599000000000000000000","open","0x0ac9e2198a2cbbcd974d7af5a860600e7542881acc8097f6d4c80492877b0cf8",4599,"https://api.decentraland.org/v1/parcels/13/-37/map.png","0xd608bc8b87d8ab9b409c8409800487a1d8b14f6d","0","13","-37",NA,"2021-05-12 23:50:05",2021-05-12
"12418233",NA,"parcel","1620804165","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4099000000000000000000","open","0x991790ae3c7ed8f05fea4645d88cf5c0c1961357f583b8d021158b58f6d7e20d",4099,"https://api.decentraland.org/v1/parcels/56/-132/map.png","0xd608bc8b87d8ab9b409c8409800487a1d8b14f6d","0","56","-132",NA,"2021-05-12 23:50:05",2021-05-12
"12418129",NA,"parcel","1620802692","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5700000000000000000000","open","0x72b8204e01d4217e0da3f04973135a435258a29d8d7eee622938414312916a0b",5700,"https://api.decentraland.org/v1/parcels/-132/-54/map.png","0x3642b781ba1fa950d905257c93dda1b719b67959","0","-132","-54",NA,"2021-05-12 23:50:05",2021-05-12
"12417958",NA,"estate","1620800450","0x959e104e1a4db6317fa58f8295f586e1a978c297","24999000000000000000000","open","0x29dd4e984895a0b3d0f6ad6a67aa496eb650cd1b90cee7d6b5db9a1460867476",24999,"https://api.decentraland.org/v1/estates/4059/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12417945",NA,"parcel","1620800255","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6888000000000000000000","open","0x7086f2df0a9e9a929f1eebaa47a6f39083aa68236db56f56fe9e8f71f306d3f1",6888,"https://api.decentraland.org/v1/parcels/-76/-48/map.png","0x9b7d60d1d368e78e1d9dd4a5a6fb0bbfcbe8570d","0","-76","-48",NA,"2021-05-12 23:50:05",2021-05-12
"12417945",NA,"parcel","1620800255","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5000000000000000000000","open","0x35f4ebb21152c137ab5732b02c773fd8c692545b05f3ca56237fff7b071475ae",5000,"https://api.decentraland.org/v1/parcels/53/-79/map.png","0x9b7d60d1d368e78e1d9dd4a5a6fb0bbfcbe8570d","0","53","-79",NA,"2021-05-12 23:50:05",2021-05-12
"12417934",NA,"parcel","1620800124","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5000000000000000000000","open","0x6df57382d36c9a69cc9abd1c24725010aae0abbe3b37ee773823696357211f66",5000,"https://api.decentraland.org/v1/parcels/20/-37/map.png","0x9b7d60d1d368e78e1d9dd4a5a6fb0bbfcbe8570d","0","20","-37",NA,"2021-05-12 23:50:05",2021-05-12
"12422338","0x6c97d53f45cd51011dc51d8122aecc8a2aff7855","parcel","1620798852","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","3980000000000000000000","sold","0x7f38d975b6891dceea04ada4ac0e7476825d66cfcb8a144c882a894b56892641",3980,"https://api.decentraland.org/v1/parcels/-141/-116/map.png","0x6c97d53f45cd51011dc51d8122aecc8a2aff7855","0","-141","-116",NA,"2021-05-12 23:50:05",2021-05-12
"12417728",NA,"parcel","1620797335","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5555000000000000000000","open","0x43b8eab10c642017afdd0bffc2765a629aab85ab92d2735fdd8334080348bad7",5555,"https://api.decentraland.org/v1/parcels/144/-20/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0","144","-20",NA,"2021-05-12 23:50:05",2021-05-12
"12421827","0x230c19abc8ca93cf87cd5afc4727649c385c7322","parcel","1620757329","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5999000000000000000000","sold","0x4702ebfacdf340602f73822ed5f88e9f6d93b69721f7713c8b22be8c9452b274",5999,"https://api.decentraland.org/v1/parcels/5/21/map.png","0x230c19abc8ca93cf87cd5afc4727649c385c7322","0","5","21",NA,"2021-05-12 23:50:05",2021-05-12
"12414005",NA,"parcel","1620748187","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5500000000000000000000","open","0x0364bffa25d4db5cbd2dd8dbe1739951fde5b9f339e04251d3a4c4184e5f52c7",5500,"https://api.decentraland.org/v1/parcels/-117/-53/map.png","0x841763520f5737acc31ae38710de221742be3246","0","-117","-53",NA,"2021-05-12 23:50:05",2021-05-12
"12414005",NA,"parcel","1620748187","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5500000000000000000000","open","0x024e884a0f64cdb5cd25ed75dbfeb8049d12d6ca43e3526e019fc02ea9d6560f",5500,"https://api.decentraland.org/v1/parcels/-118/-52/map.png","0x841763520f5737acc31ae38710de221742be3246","0","-118","-52",NA,"2021-05-12 23:50:05",2021-05-12
"12414005",NA,"parcel","1620748187","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5500000000000000000000","open","0xe22c1b8d812e39240d9e3b94ff2027f49e2dd5c977f2b37f63562a06d38548d0",5500,"https://api.decentraland.org/v1/parcels/40/-93/map.png","0x841763520f5737acc31ae38710de221742be3246","0","40","-93",NA,"2021-05-12 23:50:05",2021-05-12
"12411363",NA,"parcel","1620712543","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5999000000000000000000","open","0x3e57e30e3bb2a879f639dbd0aa05fe5d7eddffa08120406c4e3bb819a1deabe1",5999,"https://api.decentraland.org/v1/parcels/-36/23/map.png","0x8b47f00455c2e40a549535798796dea0ebb94158","0","-36","23",NA,"2021-05-12 23:50:05",2021-05-12
"12410886",NA,"estate","1620706445","0x959e104e1a4db6317fa58f8295f586e1a978c297","12420000000000000000000","open","0x7a445e8e52800855e6a163360a15989bc9aaf94de4351834f0e4f6eddf49853f",12420,"https://api.decentraland.org/v1/estates/4151/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12410690",NA,"estate","1620703870","0x959e104e1a4db6317fa58f8295f586e1a978c297","175000000000000000000000","open","0x5cd09bc9936f0cab21f5d00bd556c487686303e42f6ac4f19b730b335a1e6c12",175000,"https://api.decentraland.org/v1/estates/4085/map.png","0x3c0ccc803468f8b071fcc27b192752dabc625755","0",NA,NA,23,"2021-05-12 23:50:05",2021-05-12
"12410604",NA,"ens","1620702533","0x2a187453064356c898cae034eaed119e1663acb8","500000000000000000000","open","0x41720e7b37b2374a395c0ec82db4527e1cf5489caf36edf958b6b1b1fa24c5dd",500,NA,"0x8353401ded61b861a417c17ab58dd4f1e0f89028","0",NA,NA,NA,"2021-05-12 23:50:05",2021-05-12
"12410579",NA,"estate","1620702157","0x959e104e1a4db6317fa58f8295f586e1a978c297","10000000000000000000000","open","0x8890d249b57f6509d9f1b344429142c884d0549c7d9ada09034219f7488e578c",10000,"https://api.decentraland.org/v1/estates/534/map.png","0x519e19eac9ead404343c68224dd2a22c5c25f992","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12410504",NA,"parcel","1620701138","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7000000000000000000000","open","0x3f56d5ca313485474925606fdf9debc2ad86e7664f00c9be6b056ef098923815",7000,"https://api.decentraland.org/v1/parcels/-18/-19/map.png","0x64616eccb465566f4a900664f64631a7e19e528f","0","-18","-19",NA,"2021-05-12 23:50:05",2021-05-12
"12409706",NA,"parcel","1620690154","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","40000000000000000000000","open","0xae1a5b3809580afeabcc8b1d9d45901cd5ba0bdd6e4fc048a9c1198f81cd1cb2",40000,"https://api.decentraland.org/v1/parcels/36/-135/map.png","0x8ca26390b951c473bc6ae0789d25598cd30726c0","0","36","-135",NA,"2021-05-12 23:50:05",2021-05-12
"12409362",NA,"estate","1620685670","0x959e104e1a4db6317fa58f8295f586e1a978c297","19500000000000000000000","open","0x5e77f15ad50d747508088979482e82c460ec6565f019d56a4e790c7cfb331f16",19500,"https://api.decentraland.org/v1/estates/1751/map.png","0x3644bc8bb192003e5566c7c61db391c2f3aa73aa","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12407844",NA,"estate","1620665814","0x959e104e1a4db6317fa58f8295f586e1a978c297","19900000000000000000000","open","0xd2ea7f25e80804f9c45ef9656920de8d9364a64ece09e2b4ed3438c282ae3e47",19900,"https://api.decentraland.org/v1/estates/3820/map.png","0xb573ad592cd6b481d7a9fa9c55a34a668a23f3cb","0",NA,NA,3,"2021-05-12 23:50:05",2021-05-12
"12406611",NA,"estate","1620649760","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0x486cafd0c55f8294eff6fb17d15f6a7080ea4fb18fc79582ae59faee0d1edc82",32000,"https://api.decentraland.org/v1/estates/1749/map.png","0x42c9727bfba6b0b4f5cc57d5a4561ea33b0dfaae","0",NA,NA,4,"2021-05-12 23:50:05",2021-05-12
"12416024","0xdc65c7c5ddbb7a3be14b4fffdea68079a6e0bdb7","parcel","1620646511","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5000000000000000000000","sold","0xf7a3c0c2b66946dfa3506d7031469c7b3d3d2126e993852db4938308ef423c59",5000,"https://api.decentraland.org/v1/parcels/125/-26/map.png","0xdc65c7c5ddbb7a3be14b4fffdea68079a6e0bdb7","0","125","-26",NA,"2021-05-12 23:50:05",2021-05-12
"12419500","0xb7eabaf5403f69ffe2039db246cc3d9a8a5de84c","parcel","1620644293","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5000000000000000000000","sold","0xf4132313338bc576112120a9ca5f4975cdc91c72088187ebc30b536f21d8e63c",5000,"https://api.decentraland.org/v1/parcels/-102/-57/map.png","0xb7eabaf5403f69ffe2039db246cc3d9a8a5de84c","0","-102","-57",NA,"2021-05-12 23:50:05",2021-05-12
"12411220","0xd5f9cfbe237e4b9c04410971e5f5d1494e37701f","parcel","1620639083","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8000000000000000000000","sold","0x09d74778e4b04c3a7b83a6a178e4eec885deae7f7e673d0edc3170d1fda99fba",8000,"https://api.decentraland.org/v1/parcels/-20/-59/map.png","0xd5f9cfbe237e4b9c04410971e5f5d1494e37701f","0","-20","-59",NA,"2021-05-12 23:50:05",2021-05-12
"12405755",NA,"estate","1620637470","0x959e104e1a4db6317fa58f8295f586e1a978c297","250000000000000000000000","open","0x5fe360a104cf6164ed06b102c352781ab65619f1bfbf1988dda6819403b294ab",250000,"https://api.decentraland.org/v1/estates/3462/map.png","0xc4394ce56781d39d4e7c952de9070f596b5d72cf","0",NA,NA,13,"2021-05-12 23:50:05",2021-05-12
"12405620",NA,"parcel","1620635859","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6599000000000000000000","cancelled","0xa9d49db010d294d46d3e541bd21cc7efe2db122b9621f74382d24a5cab3d16ff",6599,"https://api.decentraland.org/v1/parcels/-36/23/map.png","0x8b47f00455c2e40a549535798796dea0ebb94158","0","-36","23",NA,"2021-05-12 23:50:05",2021-05-12
"12411628","0x7e6a0639246e12bcae93fced9b57041b5473b636","parcel","1620635751","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5999000000000000000000","sold","0x9b510c6152ae6dfba8d43dcd9f111c7ef59da192c08cb76160cf60107c6f027f",5999,"https://api.decentraland.org/v1/parcels/6/17/map.png","0x7e6a0639246e12bcae93fced9b57041b5473b636","0","6","17",NA,"2021-05-12 23:50:05",2021-05-12
"12410479","0x64616eccb465566f4a900664f64631a7e19e528f","parcel","1620624339","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4799000000000000000000","sold","0x9dd80c336cd25634857411c78cbd49385e140f933da4a02f7b505cecd6ac53fb",4799,"https://api.decentraland.org/v1/parcels/-18/-19/map.png","0x64616eccb465566f4a900664f64631a7e19e528f","0","-18","-19",NA,"2021-05-12 23:50:05",2021-05-12
"12404620",NA,"parcel","1620622981","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","13888000000000000000000","open","0x299c607a65bcf772f5bcb2c57634da054fb3a7ec40eb07a015eb1a34ca616340",13888,"https://api.decentraland.org/v1/parcels/138/8/map.png","0xe6944ad18257ba893cb434ae2536ffbcecadda30","0","138","8",NA,"2021-05-12 23:50:05",2021-05-12
"12404565",NA,"parcel","1620622232","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4150000000000000000000","open","0xb7ee567cdd23851a64423f57c6bf6bdd4fe8a896f4231800cf50b90f2742bfae",4150,"https://api.decentraland.org/v1/parcels/15/150/map.png","0xb727149698cf9162fef4680b463f513dcbac3014","0","15","150",NA,"2021-05-12 23:50:05",2021-05-12
"12404283",NA,"parcel","1620618347","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","10000000000000000000000","open","0x57778d63b385cac322cabfbd0f0b676dcb5b64057bf25ede6f655bf11b2e9ac1",10000,"https://api.decentraland.org/v1/parcels/-58/130/map.png","0xd3429247bd922d519b5cfbc38e847f572643edb8","0","-58","130",NA,"2021-05-12 23:50:05",2021-05-12
"12422251","0x76fef0c60f05864f2b761216dfe4d6c066ddcde0","parcel","1620614244","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4399000000000000000000","sold","0x97fd04ed1ced066724a88a8ad3a0ee4b39cd4dd0d08e54b1994130b40ee440b7",4399,"https://api.decentraland.org/v1/parcels/-31/-23/map.png","0x76fef0c60f05864f2b761216dfe4d6c066ddcde0","0","-31","-23",NA,"2021-05-12 23:50:05",2021-05-12
"12403651",NA,"wearable","1620610152","0x480a0f4e360e8964e68858dd231c2922f1df45ef","1200000000000000000000","open","0x884640545bca37281eb631a6bd408b4d644f675f864ad34993675830bf4700f8",1200,"https://wearable-api.decentraland.org/v2/collections/tech_tribal_marc0matic/wearables/techtribal_bird_mask/thumbnail","0xd1388149d69a2cae149e741225d358fda6d853ec","0",NA,NA,NA,"2021-05-12 23:50:05",2021-05-12
"12403558",NA,"parcel","1620608715","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6999000000000000000000","open","0xda40754bff3cc2f9e77a14f23e9ca37b154c6f6a540ff1d4dcd7130c246075c8",6999,"https://api.decentraland.org/v1/parcels/-37/26/map.png","0x8072566fcdbe9e1827c57a8091085a3095bd4cf0","0","-37","26",NA,"2021-05-12 23:50:05",2021-05-12
"12403527",NA,"parcel","1620608392","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6888000000000000000000","open","0x028e0992a11cafd2d077174781616ea6a23ae754b2a630d87432f8a084984116",6888,"https://api.decentraland.org/v1/parcels/-38/-17/map.png","0x221c2f9fe59f6d6dd569cb8fc94755e247afc309","0","-38","-17",NA,"2021-05-12 23:50:05",2021-05-12
"12403393",NA,"parcel","1620606606","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7777000000000000000000","open","0x26c0024a2995c1bfad0aa740ec92f17d2f72f46427aff09e8e6c5eb781f12cb7",7777,"https://api.decentraland.org/v1/parcels/-25/-19/map.png","0x221c2f9fe59f6d6dd569cb8fc94755e247afc309","0","-25","-19",NA,"2021-05-12 23:50:05",2021-05-12
"12403387",NA,"parcel","1620606528","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5100000000000000000000","open","0x67223f8b034601db843880117d4b5d70ee7030f75bdac85e130a6ca404944e7d",5100,"https://api.decentraland.org/v1/parcels/-17/-19/map.png","0x221c2f9fe59f6d6dd569cb8fc94755e247afc309","0","-17","-19",NA,"2021-05-12 23:50:05",2021-05-12
"12413801","0x309e3c81f53121c54c98f2132004c9387fe36ba2","parcel","1620605390","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4699000000000000000000","sold","0x16d070c82d89d68b77609bf4853a489794e328f05db3f8c8de6a4a8c9eae1ea1",4699,"https://api.decentraland.org/v1/parcels/-18/-21/map.png","0x309e3c81f53121c54c98f2132004c9387fe36ba2","0","-18","-21",NA,"2021-05-12 23:50:05",2021-05-12
"12403156",NA,"parcel","1620603464","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7999000000000000000000","open","0x901de4d2c254e08aa0ac1fcf1edcfcbdf2af8e75002ccb5a22c4eb63ae20ba53",7999,"https://api.decentraland.org/v1/parcels/-64/-7/map.png","0xf519172dc3cc531786db0db7292a51a1bcfa7d82","0","-64","-7",NA,"2021-05-12 23:50:05",2021-05-12
"12403087",NA,"wearable","1620602656","0xbf53c33235cbfc22cef5a61a83484b86342679c5","1200000000000000000000","open","0x802004c3f3dd61baf0ad7ef92358ef84885ac3fb7dff9af29593e19fd99530fe",1200,"https://wearable-api.decentraland.org/v2/collections/dg_summer_2020/wearables/dg_flip_up_spectacles_eyewear/thumbnail","0x8b2ee5fdcf16ff2340b90e1afd81e72b24c82a5f","0",NA,NA,NA,"2021-05-12 23:50:05",2021-05-12
"12402977",NA,"parcel","1620601167","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4800000000000000000000","open","0x606f18beb375eca2a8c6aba12e7235366904790ef0c0790b248f989d05a7dfe3",4800,"https://api.decentraland.org/v1/parcels/-18/-20/map.png","0x6a1e9564f99fb9718d37dfcc053b3aee460368ea","0","-18","-20",NA,"2021-05-12 23:50:05",2021-05-12
"12402977",NA,"parcel","1620601167","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4800000000000000000000","open","0xd9841793317b854e1c6e5596c92c50fddc4d0c8a7e0767d9909e6ccd85aa821a",4800,"https://api.decentraland.org/v1/parcels/-17/-21/map.png","0x6a1e9564f99fb9718d37dfcc053b3aee460368ea","0","-17","-21",NA,"2021-05-12 23:50:05",2021-05-12
"12403241",NA,"parcel","1620600191","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4994000000000000000000","cancelled","0x9b4fef51e1524119c9a3ec877dbd12554bd7a4fd6cc44fbc6adbefc75fdeb91b",4994,"https://api.decentraland.org/v1/parcels/-17/-22/map.png","0xd608bc8b87d8ab9b409c8409800487a1d8b14f6d","0","-17","-22",NA,"2021-05-12 23:50:05",2021-05-12
"12402628",NA,"parcel","1620596395","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","29000000000000000000000","open","0x08010d3b8b1ec05f28b994c7c4e74f7b316badae332dffcd5295f57d7201140a",29000,"https://api.decentraland.org/v1/parcels/-46/81/map.png","0x4aa4544df970f95066eabac7e4a65c60ad0ac80a","0","-46","81",NA,"2021-05-12 23:50:05",2021-05-12
"12402579",NA,"parcel","1620595731","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4398000000000000000000","open","0x2ac7da7c017fac5802a272142f3438724986d1c857e0c041772929835642a1c3",4398,"https://api.decentraland.org/v1/parcels/-127/-78/map.png","0xae07f2a7ce472330867973652868670c146a513a","0","-127","-78",NA,"2021-05-12 23:50:05",2021-05-12
"12402412",NA,"parcel","1620593574","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7500000000000000000000","open","0x58a08fc3fc28523333a72f9c65611d63870d64c8331eb58475b193ec91039691",7500,"https://api.decentraland.org/v1/parcels/95/-37/map.png","0x78e4ae8c99c6a507713fc903c21b60bfb1bfbaff","0","95","-37",NA,"2021-05-12 23:50:05",2021-05-12
"12402376",NA,"parcel","1620593187","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5999000000000000000000","cancelled","0x7cc3ada0f71850d15ad896fea802b0ead8ecafc6bbdfdc3dfaad527ae7641bb4",5999,"https://api.decentraland.org/v1/parcels/144/-20/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0","144","-20",NA,"2021-05-12 23:50:05",2021-05-12
"12422304","0x76fef0c60f05864f2b761216dfe4d6c066ddcde0","parcel","1620590305","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4500000000000000000000","sold","0xbde9246b3213998e8ce2c8f5c33811fcebd9792d64622a7617cfc821d2c51977",4500,"https://api.decentraland.org/v1/parcels/120/-20/map.png","0x76fef0c60f05864f2b761216dfe4d6c066ddcde0","0","120","-20",NA,"2021-05-12 23:50:05",2021-05-12
"12402171",NA,"parcel","1620590261","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15000000000000000000000","open","0xcb55bc13e9b65ea5aec03093b2b6b016c63422f7ae6385f9ea9eb9855c14520e",15000,"https://api.decentraland.org/v1/parcels/41/124/map.png","0x00b00acc7dfe1f9bba49c7ba179763db6aaf5b9e","0","41","124",NA,"2021-05-12 23:50:05",2021-05-12
"12402011",NA,"parcel","1620588246","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5499000000000000000000","cancelled","0xe58004b0ce08ce59e7e029833a53ad07b569c26bc6abc2c33ecfa7533f37f5c9",5499,"https://api.decentraland.org/v1/parcels/-47/-110/map.png","0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0","0","-47","-110",NA,"2021-05-12 23:50:05",2021-05-12
"12414221","0xf31039f671e60881d6eba6d6617dd02512b46870","parcel","1620587352","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4699000000000000000000","sold","0xcd1d2406f07c03b2e98e3235690487cca2d62eb7f6285760417f506ebb26cac0",4699,"https://api.decentraland.org/v1/parcels/5/-45/map.png","0xf31039f671e60881d6eba6d6617dd02512b46870","0","5","-45",NA,"2021-05-12 23:50:05",2021-05-12
"12401810",NA,"parcel","1620585367","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5495000000000000000000","open","0x7c63c832d74a10a691069573260e07b5b3d716576bd7dd63d4c938efc18aa414",5495,"https://api.decentraland.org/v1/parcels/122/-139/map.png","0xd608bc8b87d8ab9b409c8409800487a1d8b14f6d","0","122","-139",NA,"2021-05-12 23:50:05",2021-05-12
"12402711","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","parcel","1620585343","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7300000000000000000000","sold","0x2c4eccec8124e55d0c186aa0490394be173373484324aed4324ce794725b3817",7300,"https://api.decentraland.org/v1/parcels/-74/16/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0","-74","16",NA,"2021-05-12 23:50:05",2021-05-12
"12401665",NA,"parcel","1620583459","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8000000000000000000000","open","0x2a352fb093547f67fff4c9258b0767ee27404cb8342b5a5e397a7e2635ec6337",8000,"https://api.decentraland.org/v1/parcels/-16/-128/map.png","0x09217b071268aa902f7287f78b16fe84cccbbc43","0","-16","-128",NA,"2021-05-12 23:50:05",2021-05-12
"12401665",NA,"parcel","1620583459","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","20000000000000000000000","open","0x38aec383bb7680fc1daef9062fb92366aa5667e5df6b956f36764f1174207442",20000,"https://api.decentraland.org/v1/parcels/115/56/map.png","0x09217b071268aa902f7287f78b16fe84cccbbc43","0","115","56",NA,"2021-05-12 23:50:05",2021-05-12
"12401665",NA,"parcel","1620583459","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","20000000000000000000000","open","0xc24a1989486973c0eb9ec956c9901c41fdfae16b0c948c435d4b107966c9df9d",20000,"https://api.decentraland.org/v1/parcels/117/56/map.png","0x09217b071268aa902f7287f78b16fe84cccbbc43","0","117","56",NA,"2021-05-12 23:50:05",2021-05-12
"12401665",NA,"estate","1620583459","0x959e104e1a4db6317fa58f8295f586e1a978c297","20000000000000000000000","open","0x39644170c800c432b7bbd8c11589b2252b0d29dc2cb493aa267185ae4919cb75",20000,"https://api.decentraland.org/v1/estates/868/map.png","0x09217b071268aa902f7287f78b16fe84cccbbc43","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12401574",NA,"estate","1620582258","0x959e104e1a4db6317fa58f8295f586e1a978c297","13999000000000000000000","cancelled","0xe889fd0dad63b514c73b7da2cd5f71eb1f5dd36b9879a53eff148fe57d8113f7",13999,"https://api.decentraland.org/v1/estates/4151/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0",NA,NA,2,"2021-05-12 23:50:05",2021-05-12
"12401392",NA,"parcel","1620579998","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6499000000000000000000","cancelled","0xc18fe2133758f66b045930245c4383d6965ba96876f367827dc7331bd031b322",6499,"https://api.decentraland.org/v1/parcels/6/17/map.png","0x7e6a0639246e12bcae93fced9b57041b5473b636","0","6","17",NA,"2021-05-12 23:50:05",2021-05-12
"12401249",NA,"parcel","1620577951","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6999000000000000000000","cancelled","0x5541d1b25493865692e4fbffe557b1e4790a670daaeeb760edfff71ce0824217",6999,"https://api.decentraland.org/v1/parcels/-36/23/map.png","0x8b47f00455c2e40a549535798796dea0ebb94158","0","-36","23",NA,"2021-05-12 23:50:05",2021-05-12
"12401244","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","parcel","1620577540","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5499000000000000000000","sold","0x2cd0bba088123cf3079c977f3ec6fcf2c5425971245d3ea70e99c89a67ccbf4f",5499,"https://api.decentraland.org/v1/parcels/-74/16/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0","-74","16",NA,"2021-05-12 23:50:05",2021-05-12
"12401511","0x3be6f4e332718992c683d3fea670961b9f813c4d","parcel","1620577301","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","3999000000000000000000","sold","0x060814ec9852e6038544d7b39f6cb9a3fa3a57586fce8139b3e1d485b993fb53",3999,"https://api.decentraland.org/v1/parcels/63/-137/map.png","0x3be6f4e332718992c683d3fea670961b9f813c4d","0","63","-137",NA,"2021-05-12 23:50:05",2021-05-12
