"symbol","model","eval_set","rmse","rsq","last_refreshed"
"BNT","pcr","holdout",2.77234787551431,0.118830058597496,"2021-02-24 14:52:53"
"BNT","pcr","test",1.42148527231164,0.28097125038962,"2021-02-24 14:52:53"
"BNT","rf","holdout",2.92913462967982,0.00421772692893748,"2021-02-24 14:52:53"
"BNT","rf","test",3.86815904164369,0.0920819586678202,"2021-02-24 14:52:53"
"BNT","xgb","holdout",3.36395493435352,0.0020790487177117,"2021-02-24 14:52:53"
"BNT","xgb","test",4.94324465783432,0.0868926889690661,"2021-02-24 14:52:53"
"BRD","lm","holdout",2.56494063595385,0.376445275614873,"2021-02-24 14:52:53"
"BRD","lm","test",5.83826055753585,0.206099394365203,"2021-02-24 14:52:53"
"BRD","nnet","holdout",4.02452862699008,0.0292242665321505,"2021-02-24 14:52:53"
"BRD","nnet","test",6.51196158502823,0.0154843373572225,"2021-02-24 14:52:53"
"BRD","pcr","holdout",2.86501525938429,0.214254942732002,"2021-02-24 14:52:53"
"BRD","pcr","test",6.10260346031804,0.0960210831062964,"2021-02-24 14:52:53"
"BRD","rf","holdout",4.07222498643918,0.0681056292157373,"2021-02-24 14:52:53"
"BRD","rf","test",7.16929852264724,0.0179568459026021,"2021-02-24 14:52:53"
"BRD","xgb","holdout",5.7116698924509,0.00506501364475986,"2021-02-24 14:52:53"
"BRD","xgb","test",8.72581386759408,0.0100206345019599,"2021-02-24 14:52:53"
"BSV","lm","holdout",1.83032025797945,0.877359748357625,"2021-02-24 14:52:53"
"BSV","lm","test",1.31659942663754,0.530767411720257,"2021-02-24 14:52:53"
"BSV","nnet","holdout",3.06620865967644,0.340058365191401,"2021-02-24 14:52:53"
"BSV","nnet","test",1.62482540905967,0.0810040050950935,"2021-02-24 14:52:53"
"BSV","pcr","holdout",2.38841046988378,0.64744300591059,"2021-02-24 14:52:53"
"BSV","pcr","test",1.43848465255739,0.173850619751984,"2021-02-24 14:52:53"
"BSV","rf","holdout",5.38439151288457,0.0525004613903737,"2021-02-24 14:52:53"
"BSV","rf","test",1.56687775617265,0.174219054450677,"2021-02-24 14:52:53"
"BSV","xgb","holdout",3.40448716519066,0.16635702301997,"2021-02-24 14:52:53"
"BSV","xgb","test",3.83352387747611,0.0548421042546943,"2021-02-24 14:52:53"
"BTC","lm","holdout",1.2333353315889,0.649953407489256,"2021-02-24 14:52:53"
"BTC","lm","test",0.690954780852965,0.773900255691872,"2021-02-24 14:52:53"
"BTC","nnet","holdout",2.69470591867669,0.292756988479327,"2021-02-24 14:52:53"
"BTC","nnet","test",2.05117633543895,0.261676643180581,"2021-02-24 14:52:53"
"BTC","pcr","holdout",1.53387629002286,0.498402142760357,"2021-02-24 14:52:53"
"BTC","pcr","test",0.950243419246648,0.49165403342995,"2021-02-24 14:52:53"
"BTC","rf","holdout",2.59955023264957,0.234187081860898,"2021-02-24 14:52:53"
"BTC","rf","test",1.76784749123608,0.118956888438542,"2021-02-24 14:52:53"
"BTC","xgb","holdout",2.08097009926414,0.349404212263058,"2021-02-24 14:52:53"
"BTC","xgb","test",2.70010621769931,0.0381635374342707,"2021-02-24 14:52:53"
"BTG","lm","holdout",2.12157010962779,0.832528026267081,"2021-02-24 14:52:53"
"BTG","lm","test",1.87172218536362,0.309230078089201,"2021-02-24 14:52:53"
"BTG","nnet","holdout",7.01520940142331,0.0387449466047565,"2021-02-24 14:52:53"
"BTG","nnet","test",2.72690093177359,0.193860547250998,"2021-02-24 14:52:53"
"BTG","pcr","holdout",3.56140964201088,0.169997014226754,"2021-02-24 14:52:53"
"BTG","pcr","test",1.32344574030584,0.258800997706648,"2021-02-24 14:52:53"
"BTG","rf","holdout",4.14065469010219,0.000205569803549944,"2021-02-24 14:52:53"
"BTG","rf","test",3.20188812476642,0.0106954606498349,"2021-02-24 14:52:53"
"BTG","xgb","holdout",4.60193217633138,0.0019132775513152,"2021-02-24 14:52:53"
"BTG","xgb","test",3.73225500554162,0.0300665327299212,"2021-02-24 14:52:53"
"BTM","lm","holdout",1.22278666401612,0.833846780732835,"2021-02-24 14:52:53"
"BTM","lm","test",1.22051916704179,0.633698013079354,"2021-02-24 14:52:53"
"BTM","nnet","holdout",2.67419388161602,0.199718053976889,"2021-02-24 14:52:53"
"BTM","nnet","test",2.41224677198345,0.144984444618426,"2021-02-24 14:52:53"
"BTM","pcr","holdout",2.12967675572665,0.54008975041255,"2021-02-24 14:52:53"
"BTM","pcr","test",1.98401997119689,0.224780965844018,"2021-02-24 14:52:53"
"BTM","rf","holdout",4.34559087620706,0.160360609857599,"2021-02-24 14:52:53"
"BTM","rf","test",2.27840288600818,0.142789776993703,"2021-02-24 14:52:53"
"BTM","xgb","holdout",4.24435756734344,0.0706818019823433,"2021-02-24 14:52:53"
"BTM","xgb","test",2.64485513021242,0.175446426528001,"2021-02-24 14:52:53"
"CCE","lm","holdout",1.89158100913305,0.38870920970624,"2021-02-24 14:52:53"
"CCE","lm","test",3.92857588505813,0.416899952272161,"2021-02-24 14:52:53"
"CCE","nnet","holdout",4.13226684423045,0.028086860668942,"2021-02-24 14:52:53"
"CCE","nnet","test",3.99853956138595,0.328929249302838,"2021-02-24 14:52:53"
"CCE","pcr","holdout",2.22238926065168,0.17775854452797,"2021-02-24 14:52:53"
"CCE","pcr","test",3.18350392971959,0.385382027744071,"2021-02-24 14:52:53"
"CCE","rf","holdout",2.41292813405705,0.0251176335794007,"2021-02-24 14:52:53"
"CCE","rf","test",4.79473545171422,0.145777787266835,"2021-02-24 14:52:53"
"CCE","xgb","holdout",3.13443725206381,0.0813966640199221,"2021-02-24 14:52:53"
"CCE","xgb","test",6.07270655521125,0.0468507408873532,"2021-02-24 14:52:53"
"CHZ","lm","holdout",2.63624152975042,0.317790961687233,"2021-02-24 14:52:53"
"CHZ","lm","test",1.49337522856688,0.313037156750778,"2021-02-24 14:52:53"
"CHZ","nnet","holdout",8.94753329581288,0.00340826715546933,"2021-02-24 14:52:53"
"CHZ","nnet","test",2.97340655900852,0.115039172584945,"2021-02-24 14:52:53"
"CHZ","pcr","holdout",3.12237056174107,0.0509430607625825,"2021-02-24 14:52:53"
"CHZ","pcr","test",1.63648641328285,0.147551051558609,"2021-02-24 14:52:53"
"CHZ","rf","holdout",9.80850086931049,0.111798756849952,"2021-02-24 14:52:53"
"CHZ","rf","test",2.76026752016556,0.0661256399745947,"2021-02-24 14:52:53"
