"date_utc","date_time_utc","wxtz_price"
2021-05-02,"2021-05-02 05:00:03",0.767806649514813
2021-05-02,"2021-05-02 05:10:03",0.767806649514813
2021-05-02,"2021-05-02 05:20:03",0.767806649514813
2021-05-02,"2021-05-02 05:30:03",0.767806649514813
2021-05-02,"2021-05-02 05:40:03",0.767806649514813
2021-05-02,"2021-05-02 05:50:03",0.767806649514813
2021-05-02,"2021-05-02 06:00:03",0.767806649514813
2021-05-02,"2021-05-02 06:10:02",0.767806649514813
2021-05-02,"2021-05-02 06:20:03",0.767806649514813
2021-05-02,"2021-05-02 06:30:03",0.767806649514813
2021-05-02,"2021-05-02 06:40:03",0.767806649514813
2021-05-02,"2021-05-02 06:50:03",0.764083971127616
2021-05-02,"2021-05-02 07:00:04",0.764083971127616
2021-05-02,"2021-05-02 07:10:03",0.764083971127616
2021-05-02,"2021-05-02 07:20:02",0.764083971127616
2021-05-02,"2021-05-02 07:30:02",0.764083971127616
2021-05-02,"2021-05-02 07:40:02",0.764083971127616
2021-05-02,"2021-05-02 07:50:03",0.764083971127616
2021-05-02,"2021-05-02 08:00:03",0.764083971127616
2021-05-02,"2021-05-02 08:10:02",0.764083971127616
2021-05-02,"2021-05-02 08:20:03",0.764083971127616
2021-05-02,"2021-05-02 08:30:03",0.764083971127616
2021-05-02,"2021-05-02 08:40:03",0.764083971127616
2021-05-02,"2021-05-02 08:50:02",0.764083971127616
2021-05-02,"2021-05-02 09:00:02",0.764083971127616
2021-05-02,"2021-05-02 09:10:02",0.764083971127616
2021-05-02,"2021-05-02 09:20:05",0.764083971127616
2021-05-02,"2021-05-02 09:30:02",0.764083971127616
2021-05-02,"2021-05-02 09:40:03",0.764083971127616
2021-05-02,"2021-05-02 09:50:02",0.764083971127616
2021-05-02,"2021-05-02 10:00:03",0.764083971127616
2021-05-02,"2021-05-02 10:10:02",0.764083971127616
2021-05-02,"2021-05-02 10:20:03",0.764083971127616
2021-05-02,"2021-05-02 10:30:03",0.764083971127616
2021-05-02,"2021-05-02 10:40:03",0.764083971127616
2021-05-02,"2021-05-02 10:50:03",0.764083971127616
2021-05-02,"2021-05-02 11:00:03",0.764083971127616
2021-05-02,"2021-05-02 11:10:03",0.764083971127616
2021-05-02,"2021-05-02 11:20:03",0.764083971127616
2021-05-02,"2021-05-02 11:30:03",0.764083971127616
2021-05-02,"2021-05-02 11:40:03",0.764083971127616
2021-05-02,"2021-05-02 11:50:02",0.764083971127616
2021-05-02,"2021-05-02 12:00:03",0.764083971127616
2021-05-02,"2021-05-02 12:10:02",0.764083971127616
2021-05-02,"2021-05-02 12:20:02",0.764083971127616
2021-05-02,"2021-05-02 12:30:03",0.764083971127616
2021-05-02,"2021-05-02 12:40:03",0.764083971127616
2021-05-02,"2021-05-02 12:50:03",0.764083971127616
2021-05-02,"2021-05-02 13:00:03",0.764083971127616
2021-05-02,"2021-05-02 13:10:03",0.764083971127616
2021-05-02,"2021-05-02 13:20:03",0.764083971127616
2021-05-02,"2021-05-02 13:30:02",0.764615048714965
2021-05-02,"2021-05-02 13:40:02",0.764615048714965
2021-05-02,"2021-05-02 13:50:02",0.765380749398178
2021-05-02,"2021-05-02 14:00:03",0.765380749398178
2021-05-02,"2021-05-02 14:10:02",0.766381424614901
2021-05-02,"2021-05-02 14:20:03",0.766381424614901
2021-05-02,"2021-05-02 14:30:03",0.766381424614901
2021-05-02,"2021-05-02 14:40:02",0.766381424614901
2021-05-02,"2021-05-02 14:50:02",0.766381424614901
2021-05-02,"2021-05-02 15:00:03",0.766381424614901
