"date_utc","date_time_utc","bdao_price"
2021-05-03,"2021-05-03 06:10:03",0.42944714194135
2021-05-03,"2021-05-03 06:20:04",0.42944714194135
2021-05-03,"2021-05-03 06:30:03",0.42944714194135
2021-05-03,"2021-05-03 06:40:03",0.42944714194135
2021-05-03,"2021-05-03 06:50:03",0.42944714194135
2021-05-03,"2021-05-03 07:00:04",0.429406305968577
2021-05-03,"2021-05-03 07:10:03",0.429406305968577
2021-05-03,"2021-05-03 07:20:03",0.429406305968577
2021-05-03,"2021-05-03 07:30:04",0.429406305968577
2021-05-03,"2021-05-03 07:40:03",0.429406305968577
2021-05-03,"2021-05-03 07:50:03",0.429406305968577
2021-05-03,"2021-05-03 08:00:03",0.429406305968577
2021-05-03,"2021-05-03 08:10:04",0.429406305968577
2021-05-03,"2021-05-03 08:20:04",0.429406305968577
2021-05-03,"2021-05-03 08:30:04",0.429406305968577
2021-05-03,"2021-05-03 08:40:04",0.429406305968577
2021-05-03,"2021-05-03 08:50:04",0.429406305968577
2021-05-03,"2021-05-03 09:00:04",0.429406305968577
2021-05-03,"2021-05-03 09:10:04",0.429406305968577
2021-05-03,"2021-05-03 09:20:03",0.429406305968577
2021-05-03,"2021-05-03 09:30:03",0.429406305968577
2021-05-03,"2021-05-03 09:40:03",0.429406305968577
2021-05-03,"2021-05-03 09:50:04",0.294834959948156
2021-05-03,"2021-05-03 10:00:05",0.347600950563586
2021-05-03,"2021-05-03 10:10:03",0.355131843808773
2021-05-03,"2021-05-03 10:20:03",0.414020765840452
2021-05-03,"2021-05-03 10:30:03",0.415111333301173
2021-05-03,"2021-05-03 10:40:04",0.415111333301173
2021-05-03,"2021-05-03 10:50:03",0.415111333301173
2021-05-03,"2021-05-03 11:00:04",0.426095880339026
2021-05-03,"2021-05-03 11:10:04",0.426095880339026
2021-05-03,"2021-05-03 11:20:04",0.426095880339026
2021-05-03,"2021-05-03 11:30:04",0.426095880339026
2021-05-03,"2021-05-03 11:40:04",0.426095880339026
2021-05-03,"2021-05-03 11:50:03",0.426095880339026
2021-05-03,"2021-05-03 12:00:04",0.426095880339026
2021-05-03,"2021-05-03 12:10:03",0.416486338496231
2021-05-03,"2021-05-03 12:20:03",0.416486338496231
2021-05-03,"2021-05-03 12:30:03",0.416486338496231
2021-05-03,"2021-05-03 12:40:03",0.433043427701132
2021-05-03,"2021-05-03 12:50:03",0.423199705710273
2021-05-03,"2021-05-03 13:00:04",0.423199705710273
2021-05-03,"2021-05-03 13:10:03",0.427064691675908
