"NA.","token_id","num_sales","image_url","order_created_date","listing_timestamp","listing_expires_timestamp","seller","seller_address","price","price_token","name","image","x","y","description","area","width","depth","height","elevation","island","title","url","suburb","order_closing_date"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T00:30:02.774803",1626913700,1626918000,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T01:40:00"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T00:29:33.214301",1626913670,1626917969,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T01:39:29"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T00:20:03.178541",1626913100,1626917400,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T01:30:00"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T00:19:33.431733",1626913070,1626917370,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T01:29:30"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T00:10:04.408339",1626912502,1626916801,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T01:20:01"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T00:09:34.617402",1626912471,1626916771,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T01:19:31"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T00:51:03.527802",1626914960,1626919260,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:01:00"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T00:50:30.371773",1626914927,1626919227,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:00:27"
NA,"3686",1,"https://lh3.googleusercontent.com/s4s71bPVyJyvterjxtJ4k3XzRaOUzo87Pch1f4g4BOzMZY7jytWuSdOTstDZs7MFq3VWowlcyxfn5nB9-8m5-QVxiFT5mV6Z78bI","2021-07-22T00:48:54.782778",1626914823,0,"luis","0x70e703ba15c43aa6d043b8c29e60927e3b01df73",1.65,"ETH","311 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.555","-0.76","6.555","143m² parcel on Euro, 653m from the origin, with a 7m build height, floor is at 14m elevation",143,13,11,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3686",NA,NA
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T00:41:08.293875",1626914366,1626918665,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T01:51:05"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T00:40:35.993832",1626914334,1626918633,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T01:50:33"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:23:16.799444",1626916892,1626921191,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:33:11"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:22:30.811808",1626916847,1626921146,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:32:26"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:13:00.297710",1626916276,1626920575,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:22:55"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:12:16.895582",1626916233,1626920532,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:22:12"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:02:07.304362",1626915623,1626919922,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:12:02"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:01:19.101113",1626915574,1626919873,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:11:13"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:54:00.290943",1626918736,1626923034,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:03:54"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:53:14.196762",1626918690,1626922989,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:03:09"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:44:06.573906",1626918142,1626922441,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:54:01"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:43:21.230995",1626918097,1626922396,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:53:16"
NA,"5223",1,"https://lh3.googleusercontent.com/Lu-Y9lcn5VgGYen_3QL1XprtLyOc4vRRbyE5vgo_1J7j_Xjtfa2f4eqyiS2NiQhyf_joIMyTE06PoP7lupXinepVcb0CuSz4ZYhylQ","2021-07-22T01:38:28.295939",1626917801,0,"Lukeichi","0x799cd72d86a6aa46876c2689a13637cbe6ae89da",1.9875,"ETH","17 Fiat Rise","https://map.cryptovoxels.com/tile/parcel?x=-6.63&y=4.155","-6.63","4.155","44m² parcel on Satoshi, 776m from the origin, with a 8m build height, floor is at 0m elevation",44.9100018836684,9,5,8,0,"Satoshi","plot","https://www.cryptovoxels.com/parcels/5223",NA,NA
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T01:32:51.766797",1626917468,1626921767,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T02:42:47"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T01:32:08.441580",1626917426,1626921724,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T02:42:04"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:24:54.292190",1626920590,1626924889,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:34:49"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:24:08.844474",1626920544,1626924843,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:34:03"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:14:56.558957",1626919992,1626924291,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:24:51"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:14:10.083499",1626919946,1626924245,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:24:05"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:04:06.079820",1626919342,1626923641,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:14:01"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:03:20.034351",1626919296,1626923595,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:13:15"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:56:07.301979",1626922462,1626926761,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T04:06:01"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:55:23.682007",1626922420,1626926719,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T04:05:19"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:46:06.935642",1626921862,1626926161,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:56:01"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:45:21.525442",1626921818,1626926117,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:55:17"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T02:35:02.854093",1626921198,1626925496,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T03:44:56"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T02:34:15.404692",1626921151,1626925450,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T03:44:10"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T03:27:02.241698",1626924319,1626928617,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T04:36:57"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T03:26:15.311719",1626924270,1626928569,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T04:36:09"
NA,"3192",2,"https://lh3.googleusercontent.com/y9MTYuY-eaPV8raGwikX8TYxJ88YFWQDcEmLpLQUKCYNJUzRP9f2jmJLOZ4SaTWdn96flO-ac4YM-nCQlie7onrqdBMobJGwxqkv","2021-07-22T03:16:54.207694",1626923711,1626928009,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.0194,"ETH","702 Ceres Tower A","https://map.cryptovoxels.com/tile/parcel?x=-6.62&y=-1.23","-6.62","-1.23","182m² parcel on Ceres, 665m from the origin, with a 6m build height, floor is at 36m elevation",182,13,14,6,36,"Ceres","unit","https://www.cryptovoxels.com/parcels/3192",NA,"2021-07-22T04:26:49"
NA,"3682",2,"https://lh3.googleusercontent.com/W6GliL05xPj4l-vnnnyUksC6PqOFpMYgtnkF0o4lFgL5QrWDe_Hj8Np629b82W3xGZ62vQKkk9pcwYrXckG0N-Q","2021-07-22T03:16:12.220407",1626923668,1626927967,"voxelmaster42069","0xfa97c8b9d289fd2a66e1fb14557f53b6d818d0b5",2.4986,"ETH","312 Euro Tower","https://map.cryptovoxels.com/tile/parcel?x=-0.76&y=6.44","-0.76","6.44","130m² parcel on Euro, 642m from the origin, with a 7m build height, floor is at 14m elevation",130.000000000001,13,10,7,14,"Euro","unit","https://www.cryptovoxels.com/parcels/3682",NA,"2021-07-22T04:26:07"
