"averageCostBasis","id","signal","signalledTokens","unsignalledTokens","pricePerShare","subgraphID","shareValue","TotalProfitLoss","address","date_utc","date_time_utc"
0,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,6454.48560422,3186.6810807297,371.429785969466,1.05842101727662e+77,0,-3267.8045234903,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
0,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xa64f266a5e3471dcf51b21426b7872b277a7e20a-0",0,500,95.1745447343271,108.667486152494,7.24887341215459e+75,0,-404.825455265673,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
1000,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-0",1.6711111981347,1000,0,229.512425033416,1.02078525278409e+77,383.540783584392,-616.459216415608,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
72.1994544783849,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xba5edb751ccf93770796e273d8bce83e1e81e2d4-3",0.933814339647243,1000,915.811303959342,39.9337519768103,8.76530464697577e+75,37.2907102318619,-46.8979858087965,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
500,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xcb30a985b5a998e96b09f1cd5d7b61d405a5a032-0",0.672513384146973,500,0,701.059741338453,3.25962058223926e+76,471.472059136725,-28.5279408632751,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
1000,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xf50b705e4eaba269dfe954f10c65bd34e6351e0c-0",1.64179515687897,1000,0,610.01174468971,3.63483103230927e+76,1001.51432807086,1.51432807085791,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
0,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74-0xfcb576bc8ee187945fa00f0daa7bbe9c1b51b0c9-0",0,1000,920.149778236585,321.972923181087,5.49915777937374e+76,0,-79.8502217634148,"0x116ec70ca00d6be6940eabcd838a6f1ced66af74",2021-07-21,"2021-07-21 02:01:05"
686,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",0.754106093190791,686,0,704.482562908858,3.22281494462342e+76,531.254593236234,-154.745406763766,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
405,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",0.384374927248449,405,0,886.568411997632,6.13377796246573e+76,340.774668862362,-64.2253311376375,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
554,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",1.6065832058082,554,0,264.345866726434,1.33039737459073e+76,424.693630007501,-129.306369992499,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
720,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",1.07965214357198,720,0,332.445289136096,8.22175481123294e+76,358.925269036191,-361.074730963809,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
300,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-1",0.605788644681207,300,0,197.426697156693,3.49596400107076e+76,119.59885129444,-180.40114870556,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
0,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0x97230febf3e6595462d93600404a77223d5dc723-4",0,797,405.742147104407,24.4413967185719,7.89900138677329e+76,0,-391.257852895593,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
682,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.589221958947766,682,0,1068.29709464293,8.49750024866795e+76,629.464106843716,-52.5358931562836,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
523.665727749213,"0x38ef64162b682703ceb0e425827958e9f5db02c1-0xfc3ac80003d8a5181e554d03983284e4341a7610-0",0.568172901838161,523.665727749213,0,769.67102956036,5.91080695658473e+74,437.306222326074,-86.3595054231388,"0x38ef64162b682703ceb0e425827958e9f5db02c1",2021-07-21,"2021-07-21 02:01:05"
2000,"0x2f108bbd7e05cb6a360eff8ff77b4e9d098a51ef-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",3.56925373308647,2000,0,371.429785969466,1.05842101727662e+77,1325.72715015103,-674.272849848974,"0x2f108bbd7e05cb6a360eff8ff77b4e9d098a51ef",2021-07-21,"2021-07-21 02:01:06"
730.788,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",1.37374096010519,730.788,0,332.445289136096,8.22175481123294e+76,456.69371068027,-274.09428931973,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11",2021-07-21,"2021-07-21 02:01:06"
0,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,685,486.449122119311,371.429785969466,1.05842101727662e+77,0,-198.550877880689,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11",2021-07-21,"2021-07-21 02:01:06"
854.325122119311,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.797288844944493,854.325122119311,0,1068.29709464293,8.49750024866795e+76,851.741356645423,-2.58376547388787,"0xc90a3beb6752adf7c5ca1103277eda02027e5e11",2021-07-21,"2021-07-21 02:01:06"
0,"0x4bff03171268f4c7ded7c7af430f0e8792198b64-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,3935.65996116,1703.46659489192,176.430974548018,3.02099452448746e+76,0,-2232.19336626808,"0x4bff03171268f4c7ded7c7af430f0e8792198b64",2021-07-21,"2021-07-21 02:01:06"
3229.38283862192,"0x4bff03171268f4c7ded7c7af430f0e8792198b64-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",14.0399380691824,3229.38283862192,0,332.445289136096,8.22175481123294e+76,4667.51127086222,1438.12843224029,"0x4bff03171268f4c7ded7c7af430f0e8792198b64",2021-07-21,"2021-07-21 02:01:06"
480.90084915,"0x4bff03171268f4c7ded7c7af430f0e8792198b64-0x8d26c9dac7e16738752fa1446b956a97c63e2f39-0",0.765274924364811,480.90084915,0,470.520561360068,7.75038522607692e+76,360.077587006915,-120.823262143085,"0x4bff03171268f4c7ded7c7af430f0e8792198b64",2021-07-21,"2021-07-21 02:01:06"
0,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0x369e32aed1dc5c33c85ab20977fb645a803e4a70-1",0,23468.9056408023,14450.6842286367,51.8794102173803,5.5716251991061e+76,0,-9018.22141216553,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
0,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0,14450.6842286367,14194.6932216689,332.445289136096,8.22175481123294e+76,0,-255.991006967801,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
0,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0x97230febf3e6595462d93600404a77223d5dc723-2",0,14194.6932216689,15674.035403315,119.097565659377,5.20433503013812e+75,0,1479.34218164608,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
0,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,22226.66625,23468.9056408023,371.429785969466,1.05842101727662e+77,0,1242.23939080226,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
12699.5617967317,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-0",23.4504094750363,12699.5617967317,0,229.512425033416,1.02078525278409e+77,5382.16034664216,-7317.40145008958,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
0,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-1",0,15674.035403315,12699.5617967317,NA,NA,NA,NA,"0xc9ede68e6176727a7d878163c8adf2d528e45ac4",2021-07-21,"2021-07-21 02:01:06"
10,"0xb4ed960387e67f5354e29ea2dbc31e1ad2de8ff0-0xb4ed960387e67f5354e29ea2dbc31e1ad2de8ff0-1",0.0906310689858203,10,0,126.476237753728,3.25690601442086e+76,11.4626766289251,1.46267662892514,"0xb4ed960387e67f5354e29ea2dbc31e1ad2de8ff0",2021-07-21,"2021-07-21 02:01:06"
2282.13845400246,"0xe6662ec7fc7c84231b29f0f0da6321673d100854-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",5.53243824515734,2282.13845400246,0,371.429785969466,1.05842101727662e+77,2054.91235328808,-227.226100714379,"0xe6662ec7fc7c84231b29f0f0da6321673d100854",2021-07-21,"2021-07-21 02:01:06"
2000,"0x44203a7237c071474616612a77f5d910b91f3a57-0x9923c163412e70abf1861562e226ccddc69f9429-0",1.72318959587293,2000,0,870.942542797663,3.34720563520632e+76,1500.79912835205,-499.200871647951,"0x44203a7237c071474616612a77f5d910b91f3a57",2021-07-21,"2021-07-21 02:01:07"
4000,"0x44203a7237c071474616612a77f5d910b91f3a57-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",3.96691244948285,4000,0,1068.29709464293,8.49750024866795e+76,4237.84104448542,237.841044485416,"0x44203a7237c071474616612a77f5d910b91f3a57",2021-07-21,"2021-07-21 02:01:07"
0,"0x44203a7237c071474616612a77f5d910b91f3a57-0xd1b10607921c78d9a00529294c4b99f1bd250e1c-0",0,1000,931.033878676939,189.612379525815,7.71401166911839e+76,0,-68.9661213230611,"0x44203a7237c071474616612a77f5d910b91f3a57",2021-07-21,"2021-07-21 02:01:07"
2000,"0x44203a7237c071474616612a77f5d910b91f3a57-0xf50b705e4eaba269dfe954f10c65bd34e6351e0c-0",3.63073710880475,2000,0,610.01174468971,3.63483103230927e+76,2214.79227825166,214.79227825166,"0x44203a7237c071474616612a77f5d910b91f3a57",2021-07-21,"2021-07-21 02:01:07"
0,"0x4c86279e0248665c93ece5d8bdb721f69e04b8fa-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,939.8776,1292.34566677311,371.429785969466,1.05842101727662e+77,0,352.468066773109,"0x4c86279e0248665c93ece5d8bdb721f69e04b8fa",2021-07-21,"2021-07-21 02:01:07"
0,"0x4c86279e0248665c93ece5d8bdb721f69e04b8fa-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0,1292.34566677311,1389.76449425405,1068.29709464293,8.49750024866795e+76,0,97.4188274809426,"0x4c86279e0248665c93ece5d8bdb721f69e04b8fa",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,5904.04402589,5722.12814473384,176.430974548018,3.02099452448746e+76,0,-181.915881156159,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",0,6000,5653.6677391128,129.767874522568,3.15038018571532e+76,0,-346.3322608872,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x0d69090672c1e5a94e9aedfbc59558d18a78e1d3-0",0,4671.11900636011,6539.76192836369,65.3298482914264,3.84518243137676e+76,0,1868.64292200358,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",0,24864.6518924852,23170.7394864745,886.568411997632,6.13377796246573e+76,0,-1693.91240601063,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x540b14e4bd871cfe59e48d19254328b5ff11d820-0",0,6000,5568.12329086808,83.7741859435289,1.15418262196228e+77,0,-431.876709131923,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",0,6000,3495.30499134201,264.345866726434,1.33039737459073e+76,0,-2504.69500865799,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0,3000,11339.1110280343,332.445289136096,8.22175481123294e+76,0,8339.11102803432,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
20169.9887938034,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x8d26c9dac7e16738752fa1446b956a97c63e2f39-0",89.0394241640659,31842.5495663642,6704.95653757472,470.520561360068,7.75038522607692e+76,41894.8798408535,16757.286812064,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x97230febf3e6595462d93600404a77223d5dc723-2",0,1000,780.990236521159,119.097565659377,5.20433503013812e+75,0,-219.009763478841,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,6949.64540986,9914.87273778919,371.429785969466,1.05842101727662e+77,0,2965.22732792919,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-0",0,5000,9568.06450614643,229.512425033416,1.02078525278409e+77,0,4568.06450614643,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-1",0,4541.45278224914,4938.5487802399,NA,NA,NA,NA,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
0,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a-0xd1b10607921c78d9a00529294c4b99f1bd250e1c-0",0,3000.75069267117,3224.25453292911,189.612379525815,7.71401166911839e+76,0,223.503840257937,"0x4a905ce2d555752f0d906ffdf628b26ad64a741a",2021-07-21,"2021-07-21 02:01:07"
685,"0xeab8c38edf8295e70cbc97c51b3f78a3c3d3655a-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",1.68842945695413,685,0,129.767874522568,3.15038018571532e+76,219.103901910231,-465.896098089769,"0xeab8c38edf8295e70cbc97c51b3f78a3c3d3655a",2021-07-21,"2021-07-21 02:01:07"
0,"0x62b3364ea3558c3a7d1597c5c5cc4d0d584c6ea0-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,281.83628549,119.798271678172,371.429785969466,1.05842101727662e+77,0,-162.038013811828,"0x62b3364ea3558c3a7d1597c5c5cc4d0d584c6ea0",2021-07-21,"2021-07-21 02:01:07"
0,"0xb8ca929e2bd96548cabcabc56cfc9a5147cef0ff-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",0,2000,2203.00234201742,129.767874522568,3.15038018571532e+76,0,203.002342017417,"0xb8ca929e2bd96548cabcabc56cfc9a5147cef0ff",2021-07-21,"2021-07-21 02:01:08"
0,"0x1d3b7c3c9245ae2840c96f0e49705e7c155e36a7-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,10000,3992.19074615298,371.429785969466,1.05842101727662e+77,0,-6007.80925384702,"0x1d3b7c3c9245ae2840c96f0e49705e7c155e36a7",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,50000,95646.746016978,176.430974548018,3.02099452448746e+76,0,45646.746016978,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",0,30000,76329.3576544879,129.767874522568,3.15038018571532e+76,0,46329.3576544879,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x072e829ff4e1c9bdb95acaf947f8ec262ecdf92f-0",0,10000,24525.8923982172,NA,NA,NA,NA,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x34dacf4f33cb8646e95574b0faad746d288c4fed-0",0,25000,11487.3641972203,45.4826216188092,9.15529824882687e+75,0,-13512.6358027797,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x97230febf3e6595462d93600404a77223d5dc723-1",0,3000,2925,12.1701303174503,5.62675242580674e+76,0,-75.0000000000005,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
1000,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-0",28.3866210241833,1000,0,56.7732420483666,6.55235842679692e+76,1611.60050634121,611.600506341213,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,10000,17068.1883284727,371.429785969466,1.05842101727662e+77,0,7068.18832847273,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0xb4ed960387e67f5354e29ea2dbc31e1ad2de8ff0-1",4.7003017415634e-19,2000,2799.12782091561,126.476237753728,3.25690601442086e+76,5.94476480580235e-17,799.127820915608,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
10000,"0x18f29c77b715c6a79d689d9894aaefa066251418-0xc18d03a8be67cb08c01434861dc561a70c4b3aa8-0",42.8736029488899,35000,17234.5031391474,273.066382062881,2.63909965117197e+76,11707.3396432538,-6058.1572175988,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0x18f29c77b715c6a79d689d9894aaefa066251418-0xf8bbde27e8ebd26d652ab5db662e96f00af61316-0",0,1000,1782.71644662754,29.2827276458167,1.90684975485536e+75,0,782.716446627535,"0x18f29c77b715c6a79d689d9894aaefa066251418",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,10000,7682.40775124979,176.430974548018,3.02099452448746e+76,0,-2317.59224875021,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",0,3000,4829.86467485434,704.482562908858,3.22281494462342e+76,0,1829.86467485434,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
4500,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",5.11430152638092,4500,0,886.568411997632,6.13377796246573e+76,4534.1781827206,34.178182720595,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
3000,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x36c057dd1850fad3c075ba83105e67d2448dedaf-0",5.5407157565222,3000,0,486.742359574264,4.91806133883197e+76,2696.90106105992,-303.098938940078,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",0,1000,1238.4170478802,264.345866726434,1.33039737459073e+76,0,238.417047880201,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x97230febf3e6595462d93600404a77223d5dc723-4",0,5000,4285.2616369685,24.4413967185719,7.89900138677329e+76,0,-714.738363031501,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,10000,6508.53271225822,371.429785969466,1.05842101727662e+77,0,-3491.46728774178,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-0",0,1000,929.613349335096,229.512425033416,1.02078525278409e+77,0,-70.3866506649038,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
4000,"0xc0590528390a2749ad9f0ed5982b289bf093d01b-0xf50b705e4eaba269dfe954f10c65bd34e6351e0c-0",6.99891562505498,4000,0,610.01174468971,3.63483103230927e+76,4269.42073137586,269.420731375861,"0xc0590528390a2749ad9f0ed5982b289bf093d01b",2021-07-21,"2021-07-21 02:01:08"
0,"0xf4d6635a15f79d00700db4d8a40cc7baa655563d-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,1640.9597348257,7718.96693437673,176.430974548018,3.02099452448746e+76,0,6078.00719955104,"0xf4d6635a15f79d00700db4d8a40cc7baa655563d",2021-07-21,"2021-07-21 02:01:08"
7718.96693437673,"0xf4d6635a15f79d00700db4d8a40cc7baa655563d-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",32.7465163601114,7718.96693437673,0,264.345866726434,1.33039737459073e+76,8656.40624948501,937.43931510828,"0xf4d6635a15f79d00700db4d8a40cc7baa655563d",2021-07-21,"2021-07-21 02:01:08"
0,"0x52087f3d54f6a63b776593fc8352f75547072815-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,1000,6033.09682849612,176.430974548018,3.02099452448746e+76,0,5033.09682849612,"0x52087f3d54f6a63b776593fc8352f75547072815",2021-07-21,"2021-07-21 02:01:09"
5000,"0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62-0x9923c163412e70abf1861562e226ccddc69f9429-0",5.13446820706652,5000,0,870.942542797663,3.34720563520632e+76,4471.82679617628,-528.173203823723,"0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62",2021-07-21,"2021-07-21 02:01:09"
6192.02689274224,"0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",8.13034482956382,10000,822.564004206595,371.429785969466,1.05842101727662e+77,3019.85223990284,-6157.58375589056,"0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62",2021-07-21,"2021-07-21 02:01:09"
1000,"0xaaba999423e939a67373e422dfabe088d5bc31a5-0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728-0",3.07644552426982,1000,0,309.205138422608,2.47399347963884e+75,951.252764181462,-48.7472358185377,"0xaaba999423e939a67373e422dfabe088d5bc31a5",2021-07-21,"2021-07-21 02:01:09"
3000,"0xaaba999423e939a67373e422dfabe088d5bc31a5-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",4.03230192756668,3000,0,371.429785969466,1.05842101727662e+77,1497.71704192036,-1502.28295807964,"0xaaba999423e939a67373e422dfabe088d5bc31a5",2021-07-21,"2021-07-21 02:01:09"
0,"0x7a919539f613372973d48be5ba90950507733595-0xd6ce4c87ec3fb6e80d87ff5fa7c5ec8fdefadf5c-0",0,1820.43070402386,1808.69881897534,783.350575438973,4.2646266160143e+76,0,-11.7318850485192,"0x7a919539f613372973d48be5ba90950507733595",2021-07-21,"2021-07-21 02:01:09"
400,"0xc9f63ebe7707e86d765e59e7393b887612eb662f-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0.543357152940548,400,0,371.429785969466,1.05842101727662e+77,201.819031021686,-198.180968978314,"0xc9f63ebe7707e86d765e59e7393b887612eb662f",2021-07-21,"2021-07-21 02:01:09"
0,"0x7347b0361d9bd49661956eca6325c09d55367361-0x0a0319671f2d3c18fb55ab555b48bc01f27747a4-0",0,685,782.71332395106,839.510357941565,1.93058157968749e+76,0,97.7133239510596,"0x7347b0361d9bd49661956eca6325c09d55367361",2021-07-21,"2021-07-21 02:01:09"
0,"0x7347b0361d9bd49661956eca6325c09d55367361-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",0,459.147437573231,351.364766924486,264.345866726434,1.33039737459073e+76,0,-107.782670648745,"0x7347b0361d9bd49661956eca6325c09d55367361",2021-07-21,"2021-07-21 02:01:09"
0,"0x7347b0361d9bd49661956eca6325c09d55367361-0x97230febf3e6595462d93600404a77223d5dc723-1",0,782.71332395106,459.147437573231,12.1701303174503,5.62675242580674e+76,0,-323.565886377829,"0x7347b0361d9bd49661956eca6325c09d55367361",2021-07-21,"2021-07-21 02:01:09"
0,"0x7347b0361d9bd49661956eca6325c09d55367361-0xa64f266a5e3471dcf51b21426b7872b277a7e20a-0",0,351.364766924486,210.641867144115,108.667486152494,7.24887341215459e+75,0,-140.722899780371,"0x7347b0361d9bd49661956eca6325c09d55367361",2021-07-21,"2021-07-21 02:01:09"
685,"0xfd2afed55f7cf1fe491a585498657efe6a31227e-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0.92878639001122,685,0,371.429785969466,1.05842101727662e+77,344.978930053221,-340.021069946779,"0xfd2afed55f7cf1fe491a585498657efe6a31227e",2021-07-21,"2021-07-21 02:01:10"
0,"0x2e88cdc63a720c08bb2f04b3e32b612945a01d1a-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,10000,5987.16949067898,176.430974548018,3.02099452448746e+76,0,-4012.83050932102,"0x2e88cdc63a720c08bb2f04b3e32b612945a01d1a",2021-07-21,"2021-07-21 02:01:10"
